CB,NA,FT,FR,SDT,LOC,PRO,EST,EST2,EST3,EST4,EST5,EST6,SDR,LON,LAT,BN,CS,N,NRE,MME,MME2,PTX,PIM,TA,MMA,MMA2,POL,ACU,E,CT,HA,AAL,USU,ETI,CON,SER_SIS1
181,1182,17727.500,18737.500,LPA558,CORDOBA,CD,STORE CBA,,,,,5000,LPA409,641146,312421,28.000,2,480,,,,18.5,-81.0,900,ANDREW VHP2P180,P 0.6M,H,101.3,0.0,400,8,1.2,CTI  S.A.,519CNC 99,A,MXD
181,1133,18670.000,18790.000,AYN440,MARTINEZ,BA,H.IRIGOYEN 2524,,,,,1650,AYV873,583137,343015,7.000,2,120,,,,13.0,-81.0,906,,"P 0,6M DMC 18M",V,187.0,0.2,22,44,1.6,IMPSAT S.A.,2042CNC 99,A,MXD
181,1134,18790.000,18670.000,AYV873,SANTOS LUGARES,BA,ESTAC.FCC.S.LUGARES,,,,,1676,AYN440,583232,343637,7.000,2,120,,,,13.0,-81.0,906,,"P 0,6M DMC 18M",V,7.0,-0.2,22,70,1.6,IMPSAT S.A.,2042CNC 99,A,MXD
181,1135,18590.000,18710.000,AZL279,SALDAN,CD,SALDAN,,,,,5149,LSQ782,641803,311833,8.000,2,120,,,,22.0,-89.0,906,,"PARABOLA LLENA 0,6M",V,13.2,0.0,479,18,0.7,TELECOM ARGENTINA S.A.,13947CNC 98,A,MXD
181,1136,18710.000,18590.000,LSQ782,VILLA ALLENDE,CD,VILLA ALLENDE,,,,,5105,AZL279,641747,311735,8.000,2,120,,,,22.0,-89.0,906,,"PARABOLA LLENA 0,6M",V,193.2,0.0,468,24,4.1,TELECOM ARGENTINA S.A.,13947CNC 98,A,MXD
181,1137,18210.000,19150.000,,CORDOBA,CD,LAS PALMAS,,,,,5000,,641411,312420,980.000,2,480,,,,18.0,-80.0,909,,"PARABOLA LLENA 0,6M",,180.5,0.0,445,30,1.6,C.T.I. NORTE S.A.,2834CNC 99,C,MXD
181,1139,18210.000,19150.000,,CORDOBA,CD,LAS PALMAS,,,,,5000,,641411,312420,980.000,2,480,,,,18.0,-80.0,909,,"PARABOLA LLENA 0,6M",,180.5,0.0,445,30,1.6,C.T.I. NORTE S.A.,2834CNC 99,C,MXD
181,1138,19150.000,18210.000,,CORDOBA,CD,CORDOBA 37,,,,,5000,,641412,312550,980.000,2,480,,,,18.0,-80.0,909,,"PARABOLA LLENA 0,6M",,0.5,0.0,464,30,1.6,C.T.I. NORTE S.A.,2834CNC 99,C,MXD
181,1140,19150.000,18210.000,,CORDOBA,CD,CORDOBA 37,,,,,5000,,641412,312550,980.000,2,480,,,,18.0,-80.0,909,,"PARABOLA LLENA 0,6M",,0.5,0.0,464,30,1.6,C.T.I. NORTE S.A.,2834CNC 99,C,MXD
181,1141,18210.000,19150.000,,CORDOBA,CD,TORRE ANGELA,,,,,5000,,641119,312457,980.000,2,480,,,,17.0,-80.0,908,,"PARABOLA LLENA 0,8M",,225.4,0.0,397,97,1.6,C.T.I. NORTE S.A.,2836CNC 99,C,MXD
181,1142,19150.000,18210.000,,CORDOBA,CD,TRIBUNALES,,,,,5000,,541158,312530,980.000,2,480,,,,17.0,-80.0,908,,"PARABOLA LLENA 0,8M",,45.4,0.0,412,30,1.6,C.T.I. NORTE S.A.,2836CNC 99,C,MXD
181,1144,19150.000,18210.000,,CORDOBA,CD,INSTITUTO,,,,,5000,,641106,312315,980.000,2,480,,,,18.0,-80.0,900,,"P 0,6M HP",,212.5,0.0,422,29,1.6,C.T.I. NORTE S.A.,2828CNC 99,C,MXD
181,1143,18210.000,19150.000,,CORDOBA,CD,NUEVO CENTRO,,,,,5000,,641213,312445,980.000,2,480,,,,18.0,-80.0,900,,"P 0,6M HP",,32.5,0.0,410,32,1.6,C.T.I. NORTE S.A.,2828CNC 99,C,MXD
181,1145,18210.000,19150.000,,CORDOBA,CD,VILLA CABRERA,,,,,5000,,641238,312313,980.000,2,480,,,,18.0,-80.0,900,,"P 0,6M HP",,147.0,0.0,403,55,1.6,C.T.I. NORTE S.A.,2832CNC 99,C,MXD
181,1146,19150.000,18210.000,,CORDOBA,CD,OPEN PLAZA,,,,,5000,,641133,312439,980.000,2,480,,,,18.0,-80.0,900,,"P 0,6M HP",,327.0,0.0,395,56,1.6,C.T.I. NORTE S.A.,2832CNC 99,C,MXD
181,1147,19397.500,18387.500,AZN970,PARANA,ER,PARANA 1,,,,,3100,LSR367,602816,314326,28.000,2,480,,,,18.0,-79.0,905,,P 1.2M,V,264.0,0.0,55,48,1.6,C.T.I. NORTE S.A.,2837CNC 99,A,MXD
181,1148,18387.500,19397.500,LSR367,PARANA,ER,PARANA 3,,,,,3100,AZN970,603136,314344,28.000,2,480,,,,18.0,-79.0,905,,P 1.2M,V,84.0,0.0,60,34,1.6,C.T.I. NORTE S.A.,2837CNC 99,A,MXD
181,1149,19397.500,18387.500,AYN243,CORRIENTES,CR,CORRIENTES 4,,,,,3400,AYN441,584742,272852,28.000,2,480,,,,18.0,-79.0,909,,P 0.6M,V,223.8,0.0,10,30,2.6,C.T.I. NORTE S.A.,2835CNC 99,A,MXD
181,1150,18387.500,19397.500,AYN441,CORRIENTES,CR,CORRIENTES DCS,,,,,3400,AYN243,584940,273041,28.000,2,480,,,,18.0,-79.0,909,,P 0.6M,V,43.8,0.0,10,30,2.6,C.T.I. NORTE S.A.,2835CNC 99,A,MXD
181,1151,18210.000,19150.000,,SANTA FE,SF,SANTA FE ECP,,,,,3000,,604459,313730,980.000,2,480,,,,18.0,-79.0,900,,P 0.6M HP,,62.8,0.0,20,36,2.1,C.T.I. NORTE S.A.,2829CNC 99,C,MXD
181,1152,19150.000,18210.000,,SANTA FE,SF,SANTA FE 6,,,,,3000,,604240,313629,980.000,2,480,,,,18.0,-79.0,900,,P 0.6M HP,,242.8,0.0,18,36,2.1,C.T.I. NORTE S.A.,2829CNC 99,C,MXD
181,1153,19397.500,18387.500,LSR374,ROSARIO,SF,CUATRO PLAZAS,,,,,2000,AZM953,604207,325611,28.000,2,480,,,,18.0,-79.0,901,,P 1.2M HP,V,213.4,0.0,18,42,2.1,C.T.I. S.A.,2830CNC 99,A,MXD
181,1154,18387.500,19397.500,AZM953,ROSARIO,SF,ROSARIO ECP,,,,,2000,LSR374,604408,325845,28.000,2,480,,,,18.0,-79.0,901,,P 1.2M HP,V,33.5,0.0,30,42,2.1,C.T.I. S.A.,2830CNC 99,A,MXD
181,1155,18442.500,19452.500,LSQ393,SAN ISIDRO,BA,SAN ISIDRO BA054,,,,,1642,AZZ208,583054,342816,28.000,2,480,,,,18.0,-85.0,0,,ANDREW-VHP4-180,V,315.0,0.0,7,45,0.0,NEXTEL ARGENTINA S.A.,12128CNC 97,A,MXD
181,1157,18442.500,19452.500,AZZ337,CIUDAD DE BUENOS AIR,CF,POMPEYA BA010,,,,,1001,LSQ394,582538,343912,28.000,2,480,,,,18.0,-85.0,0,,ANDREW-VHP4-180,V,16.0,0.0,5,60,0.0,NEXTEL ARGENTINA S.A.,12128CNC 97,A,MXD
181,1159,18442.500,19452.500,AZE429,LA PLATA,BA,LA PLATA BA092,,,,,1900,LSR412,575644,345503,28.000,2,480,,,,18.0,-85.0,0,,ANDREW-VHP2-180,V,216.0,0.0,10,67,0.0,NEXTEL ARGENTINA S.A.,12128CNC 97,A,MXD
181,1161,18442.500,19452.500,LSR413,CIUDAD DE BUENOS AIR,CF,VILLA URQUIZA BA059,,,,,1001,LSR415,582909,343433,28.000,2,480,,,,18.0,-85.0,0,,ANDREW-VHP4-180,V,216.0,0.0,20,60,0.0,NEXTEL ARGENTINA S.A.,12128CNC 97,A,MXD
181,1156,19452.500,18442.500,AZZ208,VICTORIA,BA,VICTORIA BA044,,,,,1644,LSQ393,583230,342658,28.000,2,480,,,,18.0,-85.0,0,,ANDREW-VHP2-180,V,135.0,0.0,15,60,0.0,NEXTEL ARGENTINA S.A.,12128CNC 97,A,MXD
181,1158,19452.500,18442.500,LSQ394,CIUDAD DE BUENOS AIR,CF,BOEDO BA022,,,,,1001,AZZ337,582500,343722,28.000,2,480,,,,18.0,-85.0,0,,ANDREW-VHP2-180,V,196.0,0.0,20,45,0.0,NEXTEL ARGENTINA S.A.,12128CNC 97,A,MXD
181,1160,19452.500,18442.500,LSR412,HORNOS,BA,LOS HORNOS BA099,,,,,1739,AZE429,575802,345625,28.000,2,480,,,,18.0,-85.0,0,,ANDREW-VHP4-180,V,36.0,0.0,15,50,0.0,NEXTEL ARGENTINA S.A.,12128CNC 97,A,MXD
181,1162,19452.500,18442.500,LSR415,CIUDAD DE BUENOS AIR,CF,COLEGIALES BA058,,,,,1001,LSR413,582717,343454,28.000,2,480,,,,18.0,-85.0,0,,ANDREW-VHP2-180,V,36.0,0.0,20,60,0.0,NEXTEL ARGENTINA S.A.,12128CNC 97,A,MXD
181,1163,19645.000,18635.000,AYN965,ROSARIO,SF,MEGA,,,,,2000,AYO793,603922,325640,28.000,2,480,,,,18.0,-79.0,900,,P 0.6M HP,V,324.8,0.0,15,50,1.6,C.T.I. S.A.,3888CNC 99,A,MXD
181,1164,18635.000,19645.000,AYO793,ROSARIO,SF,ALBERDI,,,,,2000,AYN965,604118,325422,28.000,2,480,,,,18.0,-79.0,900,,P 0.6M HP,V,144.8,0.0,20,36,1.6,C.T.I. S.A.,3888CNC 99,A,MXD
181,1165,18387.500,19397.500,AZN508,MAR DEL PLATA,BA,HAVANNA,,,,,7600,LSR366,573221,380041,28.000,2,480,,,,18.0,-79.0,0,,VHP1 180 G=33.1DBI,V,258.5,0.0,5,132,1.6,C.T.I. S.A.,3897CNC 99,A,MXD
181,1166,19397.500,18387.500,LSR366,MAR DEL PLATA,BA,MDP 20,,,,,7600,AZN508,573318,380050,28.000,2,480,,,,18.0,-79.0,0,,VHP1 180 G=33.1DBI,V,78.5,0.0,10,24,1.6,C.T.I. S.A.,3897CNC 99,A,MXD
181,1167,18210.000,19150.000,,COMODORO RIVADAVIA,CB,COM4,,,,,9000,,672837,455142,980.000,2,480,,,,18.0,-79.0,0,,VHP1 180 G=33.1DBI,,245.8,0.0,10,47,2.0,C.T.I. S.A.,3883CNC 99,C,MXD
181,1168,19150.000,18210.000,,COMODORO RIVADAVIA,CB,COM DCS,,,,,9000,,672928,455158,980.000,2,480,,,,18.0,-79.0,0,,VHP1 180 G=33.1DBI,,65.8,0.0,35,22,2.0,C.T.I. S.A.,3883CNC 99,C,MXD
181,1169,19562.500,18552.500,LSR359,MAR DEL PLATA,BA,MDP22,,,,,7600,LSR353,573441,375951,28.000,2,480,,,,18.0,-79.0,0,,VHP1 180 G=33.1DBI,V,92.2,0.0,10,17,1.6,C.T.I. S.A.,3890CNC 99,A,MXD
181,1170,18552.500,19562.500,LSR353,MAR DEL PLATA,BA,MDP17,,,,,7600,LSR359,573340,375953,28.000,2,480,,,,18.0,-79.0,0,,VHP1 180 G=33.1DBI,V,272.2,0.0,10,42,1.6,C.T.I. S.A.,3890CNC 99,A,MXD
181,1171,19425.000,18415.000,AYS761,PERGAMINO,BA,PERGAMINO,,,,,2700,AYS763,603430,335158,28.000,2,480,,,,18.0,-79.0,900,,P 0.6M HP,V,177.8,0.0,50,30,2.0,C.T.I. S.A.,3884CNC 99,A,MXD
181,1172,18415.000,19425.000,AYS763,PERGAMINO,BA,PERGAMINO 2,,,,,2700,AYS761,603425,335352,28.000,2,480,,,,18.0,-79.0,900,,P 0.6M HP,V,357.8,0.0,60,65,2.0,C.T.I. S.A.,3884CNC 99,A,MXD
181,1173,18210.000,19150.000,,MAR DEL PLATA,BA,MDP19,,,,,7600,,573314,380011,980.000,2,480,,,,18.0,-79.0,909,,P 0.6M,,286.2,0.0,10,51,1.6,C.T.I. S.A.,3893CNC 99,C,MXD
181,1174,19150.000,18210.000,,MAR DEL PLATA,BA,MDP22,,,,,7600,,573441,375951,980.000,2,480,,,,18.0,-79.0,909,,P 0.6M,,106.2,0.0,10,15,1.6,C.T.I. S.A.,3893CNC 99,C,MXD
181,1175,18415.000,19425.000,AYS764,ROSARIO,SF,CASADO,,,,,2000,AYQ614,604010,325754,28.000,2,480,,,,18.0,-79.0,900,,P 0.6M HP,V,255.8,0.0,27,42,2.0,C.T.I. S.A.,3887CNC 99,A,MXD
181,1176,19425.000,18415.000,AYQ614,ROSARIO,SF,ROSARIO ECP,,,,,2000,AYS764,604407,325844,28.000,2,480,,,,18.0,-79.0,900,,P 0.6M HP,V,75.8,0.0,30,42,2.0,C.T.I. S.A.,3887CNC 99,A,MXD
181,1177,18552.500,19562.500,LSR353,MAR DEL PLATA,BA,MDP17,,,,,7600,LSR354,573340,375953,28.000,2,480,,,,18.0,-79.0,909,,P 0.6M,H,192.3,0.0,10,28,1.6,C.T.I. S.A.,3892CNC 99,A,MXD
181,1178,19562.500,18552.500,LSR354,MAR DEL PLATA,BA,MDP23,,,,,7600,LSR353,573356,380051,28.000,2,480,,,,18.0,-79.0,909,,P 0.6M,H,12.3,0.0,10,30,1.6,C.T.I. S.A.,3892CNC 99,A,MXD
181,1179,19425.000,18415.000,AYS788,ROSARIO,SF,ROSARIO 12,,,,,2000,AYS793,603813,325637,28.000,2,480,,,,18.0,-79.0,900,,P 0.6M HP,V,193.0,0.0,27,35,2.0,C.T.I. S.A.,3889CNC 99,A,MXD
181,1180,18415.000,19425.000,AYS793,ROSARIO,SF,EJERCITO,,,,,2000,AYS788,603823,325714,28.000,2,480,,,,18.0,-79.0,900,,P 0.6M HP,V,13.0,0.0,25,35,2.0,C.T.I. S.A.,3889CNC 99,A,MXD
181,1185,18737.500,17727.500,AZV405,CIUDAD DE BUENOS AIR,CF,FLORIDA 537,,,,,1001,AZV410,582227,343607,27.000,2,240,,,,16.0,-78.0,0,SECT 90º,SIEMENS/SECT 90º-18,V,223.4,-2.0,12,126,6.5,IMPSAT S.A.,13587CNT 95,A,MXD
181,1187,18737.500,17727.500,AZV405,CIUDAD DE BUENOS AIR,CF,FLORIDA 537,,,,,1001,AYN573,582227,343607,27.000,2,240,,,,16.0,-78.0,0,SECT 90º,SIEMENS/SECT 90º-18,V,230.0,-2.7,12,126,6.5,IMPSAT S.A.,13587CNT 95,A,MXD
181,1189,18737.500,17727.500,AZV405,CIUDAD DE BUENOS AIR,CF,FLORIDA 537,,,,,1001,AYN643,582227,343607,27.000,2,240,,,,16.0,-78.0,0,SECT 90º,SIEMENS/SECT 90º-18,V,227.0,-1.7,12,126,6.5,IMPSAT S.A.,13587CNT 95,A,MXD
181,1191,18737.500,17727.500,AZV405,CIUDAD DE BUENOS AIR,CF,FLORIDA 537,,,,,1001,AYN667,582227,343607,27.000,2,240,,,,16.0,-78.0,0,SECT 90º,SIEMENS/SECT 90º-18,V,306.3,-0.9,12,126,6.5,IMPSAT S.A.,13587CNT 95,A,MXD
181,1193,18737.500,17727.500,AZV405,CIUDAD DE BUENOS AIR,CF,FLORIDA 537,,,,,1001,AYN677,582227,343607,27.000,2,240,,,,16.0,-78.0,0,SECT 90º,SIEMENS/SECT 90º-18,V,276.5,-2.8,12,126,6.5,IMPSAT S.A.,13587CNT 95,A,MXD
181,1195,18737.500,17727.500,AZV405,CIUDAD DE BUENOS AIR,CF,FLORIDA 537,,,,,1001,AYN687,582227,343607,27.000,2,240,,,,16.0,-78.0,0,SECT 90º,SIEMENS/SECT 90º-18,V,255.0,-2.6,12,126,6.5,IMPSAT S.A.,13587CNT 95,A,MXD
181,1197,18737.500,17727.500,AZV405,CIUDAD DE BUENOS AIR,CF,FLORIDA 537,,,,,1001,AYN668,582227,343607,27.000,2,240,,,,16.0,-78.0,0,SECT 90º,SIEMENS/SECT 90º-18,V,210.0,-0.9,12,126,6.5,IMPSAT S.A.,13587CNT 95,A,MXD
181,1199,18737.500,17727.500,AZV405,CIUDAD DE BUENOS AIR,CF,FLORIDA 537,,,,,1001,AYN692,582227,343607,27.000,2,240,,,,16.0,-78.0,0,SECT 90º,SIEMENS/SECT 90º-18,V,218.5,-4.5,12,126,6.5,IMPSAT S.A.,13587CNT 95,A,MXD
181,1186,17727.500,18737.500,AZV410,CIUDAD DE BUENOS AIR,CF,AV.SAN JUAN 2266,,,,,1001,AZV405,582355,343724,27.000,2,240,,,,16.0,-78.0,906,,P 0.6M,V,43.4,2.0,20,35,10.0,IMPSAT S.A.,13587CNT 95,A,MXD
181,1188,17727.500,18737.500,AYN573,CIUDAD DE BUENOS AIR,CF,H.YRIGOYEN 1534,,,,,1001,AZV405,582314,343641,27.000,2,240,,,,16.0,-78.0,906,,P 0.6M,V,50.0,2.7,14,47,4.0,IMPSAT S.A.,13587CNT 95,A,MXD
181,1190,17727.500,18737.500,AYN643,CIUDAD DE BUENOS AIR,CF,BELGRANO 1746,,,,,1001,AZV405,582326,343651,27.000,2,240,,,,16.0,-78.0,906,,P 0.6M,V,47.0,1.7,20,57,1.6,IMPSAT S.A.,13587CNT 95,A,MXD
181,1192,17727.500,18737.500,AYN667,CIUDAD DE BUENOS AIR,CF,CERVIÑO 3793,,,,,1001,AZV405,582442,343445,27.000,2,240,,,,16.0,-78.0,906,,P 0.6M,V,126.3,0.9,8,47,1.6,IMPSAT S.A.,13587CNT 95,A,MXD
181,1194,17727.500,18737.500,AYN677,CIUDAD DE BUENOS AIR,CF,CORDOBA 1774,,,,,1001,AZV405,582331,343601,27.000,2,240,,,,16.0,-78.0,906,,P 0.6M,V,96.5,2.8,15,34,1.6,IMPSAT S.A.,13587CNT 95,A,MXD
181,1196,17727.500,18737.500,AYN687,CIUDAD DE BUENOS AIR,CF,CORRIENTES 1386,,,,,1001,AZV405,582308,343616,27.000,2,240,,,,16.0,-78.0,906,,P 0.6M,V,75.0,2.6,20,67,1.6,IMPSAT S.A.,13587CNT 95,A,MXD
181,1198,17727.500,18737.500,AYN668,CIUDAD DE BUENOS AIR,CF,ZAVALETA 343,,,,,1001,AZV405,582405,343828,27.000,2,240,,,,16.0,-78.0,906,,P 0.6M,V,30.0,0.9,20,38,1.6,IMPSAT S.A.,13587CNT 95,A,MXD
181,1200,17727.500,18737.500,AYN692,CIUDAD DE BUENOS AIR,CF,LIMA 115,,,,,1001,AZV405,582254,343635,27.000,2,240,,,,16.0,-78.0,906,,P 0.6M,V,38.5,4.5,16,36,1.6,IMPSAT S.A.,13587CNT 95,A,MXD
181,1201,18210.000,19150.000,,ROSARIO,SF,MATERNIDAD,,,,,2000,,603857,325647,980.000,2,480,,,,18.0,-79.0,900,,P 0.6M HP,,132.4,0.0,22,38,2.1,CTI S.A.,4978CNC 99,C,MXD
181,1202,19150.000,18210.000,,ROSARIO,SF,EJERCITO,,,,,2000,,603823,325714,980.000,2,480,,,,18.0,-79.0,900,,P 0.6M HP,,312.4,0.0,25,42,2.1,CTI S.A.,4978CNC 99,C,MXD
181,1203,18210.000,19150.000,,MENDOZA,MZ,MENDOZA DCS,,,,,5500,,685256,325345,980.000,2,480,,,,18.0,-79.0,0,,VHP1-180,,61.9,0.0,880,33,1.6,CTI S.A.,4972CNC 99,C,MXD
181,1204,19150.000,18210.000,,MENDOZA,MZ,MENDOZA 15,,,,,5500,,685107,325256,980.000,2,480,,,,18.0,-79.0,0,,VHP1-180,,241.9,0.0,880,28,1.6,CTI S.A.,4972CNC 99,C,MXD
181,1205,18210.000,19150.000,,MENDOZA,MZ,MENDOZA 11,,,,,5500,,685017,325309,980.000,2,480,,,,18.0,-79.0,0,,VHP1-180,,87.5,0.0,710,36,1.6,CTI S.A.,4975CNC 99,C,MXD
181,1206,19150.000,18210.000,,MENDOZA,MZ,MENDOZA 12,,,,,5500,,684956,325309,980.000,2,480,,,,18.0,-79.0,0,,VHP1-180,,267.5,0.0,710,30,1.6,CTI S.A.,4975CNC 99,C,MXD
181,1207,18210.000,19150.000,,CORDOBA,CD,CLUB UNIVERSITARIO,,,,,5000,,641256,312441,980.000,2,480,,,,18.0,-89.0,0,,HP2-180G,,8.6,0.0,428,25,1.2,CTI NORTE S.A.,4718CNC 99,C,MXD
181,1208,19150.000,18210.000,,CORDOBA,CD,VILLA CABRERA,,,,,5000,,641241,312315,980.000,2,480,,,,18.0,-89.0,0,,HP2-180G,,188.6,0.0,402,44,1.2,CTI NORTE S.A.,4718CNC 99,C,MXD
181,1209,18210.000,19150.000,,CORDOBA,CD,ITUZAINGO,,,,,5000,,641052,312502,980.000,2,480,,,,18.0,-86.0,0,,HP1-180,,115.0,0.0,410,26,0.6,CTI NORTE S.A.,4690CNC 99,C,MXD
181,1210,19150.000,18210.000,,CORDOBA,CD,CHACABUCO,,,,,5000,,641050,312522,980.000,2,480,,,,18.0,-86.0,0,,HP1-180,,335.0,0.0,420,54,0.6,CTI NORTE S.A.,4690CNC 99,C,MXD
181,1211,18210.000,19150.000,,CORDOBA,CD,CHACABUCO,,,,,5000,,641050,312522,980.000,2,480,,,,18.0,-86.0,0,,HP2-180,,8.0,0.0,420,55,0.6,CTI NORTE S.A.,4688CNC 99,C,MXD
181,1212,19150.000,18210.000,,CORDOBA,CD,ECP,,,,,5000,,641015,312139,980.000,2,480,,,,18.0,-86.0,0,,HP2-180,,188.0,0.0,427,25,0.6,CTI NORTE S.A.,4688CNC 99,C,MXD
181,1213,18332.500,19342.500,AYS428,CIUDAD DE BUENOS AIR,CF,URQUIZA COMERCIAL,,,,,,AYS429,582844,343423,28.000,2,480,,,,17.0,-78.0,901,,P 1.2M HP,V,128.6,0.0,18,42,0.0,C.R.M. S.A.,9987CNC 99,A,MXD
181,1214,19342.500,18332.500,AYS429,CIUDAD DE BUENOS AIR,CF,VILLA CRESPO,,,,,,AYS428,582618,343559,28.000,2,480,,,,17.0,-78.0,901,,P 1.2M HP,V,308.6,-0.2,12,64,0.0,C.R.M. S.A.,9987CNC 99,A,MXD
181,1215,18607.500,19617.500,AYS405,VILLA BALLESTER,BA,VILLA BALLESTER,,,,,,AYS407,583309,343232,28.000,2,480,,,,17.0,-78.0,900,,P 0.6M HP,V,71.5,0.3,25,30,0.0,C.R.M. S.A.,9986CNC 99,A,MXD
181,1216,19617.500,18607.500,AYS407,MUNRO,BA,MUNRO,,,,,,AYS405,583113,343200,28.000,2,480,,,,17.0,-78.0,900,,P 0.6M HP,V,251.5,-0.3,25,46,0.0,C.R.M. S.A.,9986CNC 99,A,MXD
181,1217,18305.000,19315.000,AYS383,SAN ISIDRO,BA,THAMES,,,,,,AYS403,583236,343013,28.000,2,480,,,,17.0,-78.0,901,,P 1.2M HP,V,36.4,0.0,22,45,0.0,C.R.M. S.A.,9983CNC 99,A,MXD
181,1218,19315.000,18305.000,AYS403,SAN ISIDRO,BA,BAJO SAN ISIDRO,,,,,,AYS383,583019,342740,28.000,2,480,,,,17.0,-78.0,901,,P 1.2M HP,V,216.4,0.0,4,58,0.0,C.R.M. S.A.,9983CNC 99,A,MXD
181,1219,18607.500,19617.500,AYS382,CIUDAD DE BUENOS AIR,CF,BAJO BELGRANO,,,,,,AYS381,582636,343320,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,220.5,3.3,5,48,0.0,C.R.M. S.A.,7438CNC 99,A,MXD
181,1220,19617.500,18607.500,AYS381,CIUDAD DE BUENOS AIR,CF,O'HIGGINS,,,,,,AYS382,582704,343347,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,40.5,-3.3,13,104,0.0,C.R.M. S.A.,7438CNC 99,A,MXD
181,1221,18305.000,19315.000,AYS372,CIUDAD DE BUENOS AIR,CF,PATERNAL II,,,,,,AYS377,582855,343606,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,73.5,-0.5,23,50,0.5,C.R.M. S.A.,7436CNC 99,A,MXD
181,1222,19315.000,18305.000,AYS377,CIUDAD DE BUENOS AIR,CF,CHACARITA,,,,,,AYS372,582636,343532,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,253.4,0.5,10,32,0.5,C.R.M. S.A.,7436CNC 99,A,MXD
181,1223,18630.000,18750.000,AYS379,CIUDAD DE BUENOS AIR,CF,VELEZ SARSFIELD,,,,,,AYS378,582314,343923,4.000,2,30,,,,21.0,-86.0,900,,P 0.6M HP,H,316.0,0.0,5,28,0.6,C.R.M. S.A.,7437CNC 99,A,MXD
181,1224,18750.000,18630.000,AYS378,CIUDAD DE BUENOS AIR,CF,DEPOSITO ELEMAR,,,,,,AYS379,582318,343912,4.000,2,30,,,,21.0,-86.0,900,,P 0.6M HP,H,153.7,0.0,5,7,0.6,C.R.M. S.A.,7437CNC 99,A,MXD
181,1229,18305.000,19315.000,AYO982,MAR DEL PLATA,BA,LA COLINA,,,,,,AYP318,573215,380034,28.000,2,480,,,,18.0,-81.0,906,,P 0.6M,V,190.7,0.0,180,35,0.6,C.T.I. S.A.,8454CNC 99,A,MXD
181,1230,19315.000,18305.000,AYP318,MAR DEL PLATA,BA,TERMINAL,,,,,,AYO982,573242,380043,28.000,2,480,,,,18.0,-81.0,906,,P 0.6M,V,10.7,0.0,15,17,0.6,C.T.I. S.A.,8454CNC 99,A,MXD
181,1231,18305.000,19315.000,AYP319,MAR DEL PLATA,BA,MAR DEL PLATA 3,,,,,,AYP320,573305,375939,28.000,2,480,,,,18.0,-79.0,906,,P 0.6M,H,162.3,0.0,15,46,0.6,C.T.I. S.A.,8452CNC 99,A,MXD
181,1232,19315.000,18305.000,AYP320,MAR DEL PLATA,BA,TRIBUNALES,,,,,,AYP319,573245,380028,28.000,2,480,,,,18.0,-79.0,906,,P 0.6M,H,342.3,0.0,14,43,0.6,C.T.I. S.A.,8452CNC 99,A,MXD
181,1233,18590.000,18710.000,AZZ52,GENERAL PAZ,MZ,GENERAL PAZ,,,,,,AYO962,685041,325305,7.000,2,120,,,,8.0,-107.0,900,,P 0.6M,H,177.0,0.0,750,50,0.0,TELEFONICA DE ARGENTINA S.A.,8752CNC 99,A,MXD
181,1234,18710.000,18590.000,AYO962,TELINVER,MZ,TELINVER,,,,,,AZZ522,685036,325415,7.000,2,120,,,,8.0,-107.0,900,,P 0.6M,H,357.0,0.0,750,15,0.0,TELEFONICA DE ARGENTINA S.A.,8752CNC 99,A,MXD
181,1235,18210.000,19150.000,,JUNIN 2,BA,MAIPU Y ALBERDI,,,,,,,605718,343508,980.000,2,30,,,,18.0,-89.0,0,,VHP2-180A,,148.0,0.0,10,36,5.7,C.T.I. S.A.,6424CNC 99,C,MXD
181,1236,19150.000,18210.000,,JUNIN,BA,LARTIGAU S/N R7,,,,,,,605540,343719,980.000,2,30,,,,18.0,-89.0,0,,VHP2-180A,,328.0,0.0,90,44,6.8,C.T.I. S.A.,6424CNC 99,C,MXD
181,1237,18790.000,18670.000,AZK459,LA FALDA,CD,LA FALDA,,,,,,AYT92,642910,310543,8.000,2,120,,,,16.5,-86.0,906,,"P. 0,6M",V,6.3,0.0,950,29,0.5,TELECOM ARGENTINA S.A.,7770CNC 99,A,MXD
181,1238,18670.000,18790.000,AYT92,VILLA GIARDINO,CD,VILLA GIARDINO,,,,,,AZK459,642851,310315,8.000,2,120,,,,16.5,-86.0,906,,"P. 0,6M",V,186.3,0.0,1075,6,0.5,TELECOM ARGENTINA S.A.,7770CNC 99,A,MXD
181,1239,19342.500,18332.500,AYQ439,CIUDAD DE BUENOS AIR,CF,NODO 18,,,,,,AYN257,582737,343423,28.000,2,480,,,,26.0,-88.0,908,,P 0.8M,V,112.2,0.0,15,84,2.6,TELELATINA S.A.,7553CNC 99,A,MXD
181,1240,18332.500,19342.500,AYN257,CIUDAD DE BUENOS AIR,CF,GALERIA JARDIN,,,,,,AYQ439,582229,343607,28.000,2,480,,,,26.0,-88.0,908,,P 0.8M,V,292.2,0.0,15,104,2.6,TELELATINA S.A.,7553CNC 99,A,MXD
